file_id	file_name	data_category	data_type	data_format	experimental_strategy	access	case_projects
c9797c99-d3af-47c1-b92d-a29673d0872f	c79842ab-2c8b-4624-aa45-a5052411cd87_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
c73130f8-7800-4985-82da-af7a270109cf	4e280cff-6977-4f4a-90f7-75f7f21c43bb.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
93ab2d30-00ab-498e-af8e-f157359d8d43	64a6a24e-29b5-466a-b981-30fe7c7f7154.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
4b56b47a-01f7-4e40-9a8e-be0e8f1c3a6b	a94bbf65-e12a-49f1-bb6c-abc9f9739c00_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
6b6f175c-cfcb-4632-8c02-25760fb384e2	64f940d1-e48e-4833-9cf3-c39fc69d0291.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
a9a5a3b5-c1ad-48f6-a886-f4d48773180a	d77fc70c-5f35-4db3-af32-cd94a5774931.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
c5352c60-4de5-45b2-bc7a-51c13a4b22d7	c879ceb2-b353-4655-9927-d1266ec7c049.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
28f038b1-acbe-4d29-a7a4-5a410fb89d84	e77b88c2-7c40-4adf-bf70-73bc1e5610f5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
df19f9c9-9779-4de1-bbf8-9f0dc7aeae36	9a6b5c0c-06ff-460f-bb45-0887927fe3f5_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
80c59239-b0db-4703-b106-a37d76268e66	6a6b9f86-4228-4ccc-95d5-e74777970319.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
9bbf619c-4740-4395-b3de-b7adc4d3ddbb	347731a8-89bd-4ee8-8fa5-8c2fc010f4a0.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
26dc2a13-8c74-47e9-8540-d94cbd5b36e8	50f6391b-b6f6-4757-8770-8d6a1a9f0c2b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
78018edf-e522-4646-be6b-ec63b2ecfbc9	e772f1eb-d8c3-4e6a-a2b6-124f5d7f38e8_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
d71a6c58-744b-41e1-be7c-838f979c21bb	b12e5129-521c-4dff-aef6-3fc2e01d499e_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
7d51fcbb-bc50-4446-a77d-177361cdea60	09be9a39-bc4f-444c-af7e-fda50137e5ec.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
6a71550b-7ecc-4aec-aea5-dd64079fcf48	1fbb8b8f-31f2-4d32-aec1-9da163297280.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
4760a77d-6846-40ea-97fc-616b9ff423d8	491dec5b-f55d-4262-aeec-f8dd2d15ed25.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
752b4c5c-d7b2-4d22-9a32-2e9dd3516813	df137d57-bccd-4704-8c20-b7aff3f5361d_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
1a820dfd-7aa4-4da2-9212-46d0ca079b0d	88419375-f306-4796-a4b1-b961e1f78a76.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
a3d71d6b-be6f-4083-aa91-663546bc8c29	944b4488-c4b1-47f5-850b-907abf247b1c_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
01fa4e0b-8f94-467f-8b23-29ce6e523e33	1d0533b6-267b-4c9f-b492-ffd48674f09b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
098f1332-084e-4dd6-b52d-b864ddc39800	50555a3b-92e4-4857-85d3-05be99139d04.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
bd08bf1f-d1cb-49f7-b0df-3a52178562a7	8ca439b5-6297-4c61-9110-f23757b0af77_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
bdd7ef1b-b527-438a-bfa5-a14ec1ba6336	99acece0-be88-4a4b-97c0-7bf7f5e02363.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
97001e81-fa96-4f5c-8f6c-9c057b104ab2	6e908258-3c7d-4d5c-9b37-c58fe1f12d13.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
cb297d1f-0313-4d68-8ddd-b7b765c27fb4	3b106883-3d57-4524-b52d-8c03c1c741e0_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
efe2b5b6-ac72-448b-bcc6-f925185a934b	d16f2cc7-af32-4a39-a0a9-dc28a2e16b47.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
928703a4-8218-44c9-926c-dab99ed3b9ca	ee6aecc7-0617-4eb9-be42-aec6ac001266.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
28b0c4e0-6389-4053-94e2-0c333315e0c3	09704553-e74a-42df-ab75-4c9afb269482.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
87c112a9-8056-4814-8059-ec5fed6185c1	cb694ddb-0c47-4d0c-b82a-5ab58f1e9af4.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
944ea05d-ea74-48b3-82e3-192346a975c8	3cc2d651-9bab-486f-acb8-a1eed4cfbe15.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
51afebd0-1599-454d-a954-d80f3186e324	6a69bafd-e379-419a-87e2-f3a2a5910f37.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
08973ff6-8e72-4ea3-933b-78377ba12860	ce75fff3-ca44-4e42-a9f0-5c0cfb96dd4c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
4dfbc35b-5d9f-4247-9636-a0db0c47b77b	0e464ae0-f398-44fe-a3a4-3fe08764b5ff_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
fda6441d-222e-47cc-8874-267ca02e4d1e	9a995ef4-edaf-4d14-a0b8-4a26bc6400e1_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
3c92aff2-eb7d-4bdb-9666-3cd1915758b1	9749b5ae-38bd-42df-ab60-95943bc73f34.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
101a4edd-afa4-4492-9873-bb08c90f4fad	4b611cdc-f4aa-4719-8ec6-7334431b6dca_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
792dbb63-6ae2-4793-9a98-834735a1fd65	ff7bce84-cd03-45f8-80e3-a544a50919f2_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
eebdd024-a674-4d2c-8817-46770844f8f3	ac7f6671-6048-469a-9ced-48e19f077114.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
675990b9-3bcb-432e-9869-017f7001148a	704803e9-59ee-4685-83f8-fb59a59aa1b0_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
6464bca0-9bd4-4a19-b118-1550d6aa51e0	97224286-357a-4565-af1f-aa184de9c7fc.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
edd0ab08-307c-496a-abbe-58ab07bebcf4	9eabfeb7-3bd3-470a-90c4-22ce62574276.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
d28d9960-c7a8-4337-9aab-1d0945046847	dd42503d-e720-49d4-a67e-6e7deb789fde_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
3c428c20-71f9-4b5b-9c1e-380d93b8e2c9	c1424fac-024b-47c7-8c9e-6ceddb1bd2a9.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
4bc63520-269a-4183-8eeb-5203d646483d	1af9a8c7-309d-4d89-89bc-75810df07224.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
53d8c2e2-3462-45d4-a5f0-3b6b7ac7b18b	0535cdc8-62a1-4397-b3fc-b200a02530d5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
7df3aaad-2c9e-4249-bdf4-26b07914348a	06a4631e-6f2b-4811-b3b6-90887aae33d7_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
517606d0-4d27-463c-8ef9-9d5f7d50a9e4	795020ca-38b7-4121-bbd0-d0cc15680307.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
9897cfd4-c693-4e34-854b-aacbb212fbf9	2ab5aba4-97bd-4449-b49d-5482f624dd70_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
444db437-9470-4a71-855e-f440a49003f9	24a72092-947d-45ef-a6f8-a1c462d60d88.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
ad43dcd2-8db9-4249-b74b-e7fe538e4377	4cfdfe50-7004-43a9-9fef-be7ebd51e495.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
9e255ec0-d0d2-4977-a907-b77063202907	882afd39-04df-4c25-ae7b-d7b4aac7d203.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
712bae93-4b9e-4273-b229-0bb91c25697d	4653d421-4be3-4439-8d91-a64a786498f2_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
83fcbdd6-dc95-4acc-b2e1-57d173954449	a6313096-1f25-4934-8c41-2e6af1b4d15f.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
ac18492a-9194-4e1c-a655-c38902352896	aaebe37d-2422-47a3-8e8a-1a02b495bf46.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
1d99db9d-c176-4900-9b8f-c3a15e00413d	ae47303b-6852-46e9-9627-077c2b292c96_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
4da2e068-81b7-474c-a143-78a142b1fbe2	319e0fa3-b558-4201-bd07-12b6555b9e00.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
63dd4987-7874-4aed-aa39-d82a404eac26	586f48d7-7bef-4c78-8fbf-80210e0c2471.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
a660053d-9851-46b7-b5b1-d88fdadc9869	36affbe4-fcbb-49ae-bf2a-64abb26cce65.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
5d8c522c-b9a7-42aa-8385-f282a5bbe61f	41f2c0a0-6d78-405d-87a8-07be0440c67b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
de6d864d-df3c-4ad7-9af5-6fbc092a91e8	bea4dfcd-7f2b-4435-81ef-4783aa946d51.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
557c3b0b-e805-4168-8597-0a1acf8edf56	1a07b1bc-46ec-4877-bb9a-5124f9dfcfce.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
858be79e-d423-4444-a316-d6dfe7236170	b1da6d73-5db3-4806-8548-b021a3001e46.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
8782adec-7440-427f-a578-20f27ceb313e	504e522a-d2dd-44c6-8f91-ca5d1eb83c37_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
93773bdf-61cd-4552-9905-d8575e0fb921	f87345d2-692a-44f5-9d57-30a45427b60a_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
2388a7fa-46f1-441e-96f4-18a8b05a585f	fea0cb09-f4c1-4970-a9de-a25e2d7c340b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
6b6fa322-ccb1-4158-972c-c0359980290f	da573b2b-f564-411e-88e9-78ae343c3c69.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
4a10594f-dbab-40fd-9182-cf9090c2b746	afd2f393-3036-4da4-bf1b-3a7ecbde478a_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
cc6178c3-a141-47e5-a9f7-e23621994bcc	e3fd6efb-00c9-42cd-b3b4-1921ddad6b92.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
e0e2fe1c-293c-453f-be55-648a46a887d9	e91a8b04-2214-462b-a5a5-96f2ef322076.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
d621ee9d-ca7d-4a44-b342-27a35c096c68	9caf33b6-047e-4eca-9eac-4723927645f5_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
379dcd4d-cf2a-4283-897b-fa0a77b77e25	0255f17e-5f71-4217-bfbb-a52daf8475a7_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
731c9ba9-3be3-45dd-a465-d08a269497c3	9c77e000-05f1-4d0a-9186-39620442b7fb.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
e12ef3d2-1303-4d9d-a266-eb3c47d51d56	e99563f5-a3c3-4b93-a17a-fa43bb208d1a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
8f65df97-e5a4-4025-a5db-548b2647bf36	323df579-d675-41ca-ab87-5350b81fd5cc.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
4b92db29-1423-448d-a407-a56049d73820	e419b86d-ceb6-4395-afc4-86ab60744659.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
86d18917-33b4-41e7-a01b-6a18339271d2	718c6d26-25e3-4dd3-b588-de58bb383083_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
37fe158e-ccdb-4c04-9510-200952daac69	1ccb3677-7c21-495c-8f7e-3ce18382aa03.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
2fbd630e-7b62-4b60-9c8d-04e7f31e47b8	ad41365b-072b-4cd8-b0bd-411ef780c511.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
ca0ef734-1f5d-4aca-b436-4457938e0721	db193d7d-4ba2-4c50-9c0f-7c6e3a0fd908.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
c8c3a011-bb68-4a10-9682-0b2eff7ef89a	13fd98ca-1fa2-41d9-a6f2-4ecfaacf6e3e_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
95d36504-0a91-415e-b39e-91d0224f9fde	7f846b9d-a46a-406d-b220-805760693210.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
a0716dd2-ecb1-40f5-abe1-3af277869d1e	ae879e9f-4280-437b-bbf6-fccaab9801bf_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
e7971c0f-50c6-4596-a912-8104ee660f69	b557d805-e02a-4cbc-af31-41973e39e1bd_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
d273df1b-d8ef-492e-bc7f-8507ae513adb	9cdb96ad-a755-475c-bb28-5c02deb96681.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
d70c229e-81bb-436f-9e98-ed82d005a4cd	dbc0ea28-fb92-4d7a-aac4-9d380a50ca32.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
f34da424-49cd-4c94-a5b1-eda67c0e1199	e0451243-3474-43d9-b7b9-aad00f1de8a0.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
c8b63576-3e80-409f-8048-6e3fe586c296	cfed23b8-e1a0-47bb-bda1-2bbea301e523_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
4fb66b8d-1c87-4a22-8bc7-4212fbb8947c	6319615f-ee90-48e7-a89a-bc2e32f92a60.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
dd73045f-6d5d-498c-b29e-7af083140900	d4f0b38a-1b4e-474e-90b7-bc4bb3c8c4ab_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
beba2c48-5daa-4bca-ab17-3825ab381ef2	b5114bb1-0063-435b-9ec6-c869fc60e4f2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
a032d30a-4ffa-4266-8808-d46adf6a65d3	1fb1cb29-1140-446a-bd1d-d2e76f9a88ab.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
39f0bb6d-ce9a-4f87-87e3-c0fa6ec0e388	f9ca6f2f-d104-4cb4-bb47-e2cf239d0612_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
b3270ce7-905e-4723-82f2-436ee4fd5987	eafb82cb-fe49-4af2-9d9c-6f9141109f3f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
51cdc67b-c1f2-49f3-bca6-36115cc3589e	660ef1d7-fb6e-494f-855d-78ec3e168a51.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
a211d0a4-9ea7-4498-a6a2-cbec412b8176	9df628b2-14bc-439b-9908-ffa4d8d3216e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
6475d494-e772-4db6-ac86-a75c5eab6cb2	7b5c3c06-34b4-4052-954f-6ba660228c27_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
2484bbce-451c-4807-b8d1-5b6f7d42483b	e73d5565-4fb1-4551-a0ad-8adaba2e7264.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
8696c952-c7eb-449c-9878-9f8de49310c2	afd09d3c-e4ac-4f40-9225-a9ff6ac8e718_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
55ef6bae-dc76-4645-abde-f49c65ea7e98	8fd39e5b-a9d3-429b-81a0-9432b3c2da77.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
e1563257-32a4-474e-a10d-ba69baaa61dc	4ceb5950-f5dd-491c-8365-95af48b1af12_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
3b894819-f6d9-42b2-b652-6468623d8920	678717f0-a37e-48ea-98a8-197b83846e3e_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
0f0f5b8a-29da-4847-b29c-0ddb4ab37f15	d2c7019a-5023-4ae1-98af-6042c5edd435_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
41482be1-6cc7-4aa6-9ea3-f6f77b5d011f	ac31ad9d-7af1-4aae-ab71-e6a6578c09b5.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
eb935866-f3f8-4678-85a3-bb036e40c04e	3eb57720-d56d-4db0-be45-69b7209c04c7.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
f6ecf5e3-cd17-41ea-b8eb-f8c28b854ddb	7abc2e77-016a-4ac2-aec3-88540438cf3f.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
02dadc0a-0749-44be-acc3-7e68834df485	dddeb12d-3272-4103-955d-751ce4f7c73f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
a46246d3-f047-49d9-90ae-adc0afc4d65d	1b759407-8611-4d86-816a-c13293678eef_wgs_gdc_realn.cr.igv.reheader.seg.txt	Copy Number Variation	Copy Number Segment	TXT	WGS	open	MMRF-COMMPASS
45db71ff-2ebb-4208-8ce8-5ab176b0f9c0	34d5dbf4-0377-4939-9896-a21468cd2b0b.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
f0e7fa6c-fea7-4e81-9c2e-a4eae3e42648	85e80853-e7a0-4a1d-ac26-04ae07f122e9.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
d364c870-7246-40be-9506-8da6f6773b9f	cf9aa64c-fa1f-42df-9341-9e085517e4df.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
df18a389-75c6-4faf-b559-2f140230b811	10f23343-de36-4e8e-a8d6-21c8f0f9aee0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TSV	RNA-Seq	open	MMRF-COMMPASS
e7c9b58e-62cf-4125-8069-9669e0d55c5a	11d85010-c3a5-48c5-8665-4e3df7acfb17.wxs.aliquot_ensemble_masked.maf.gz	Simple Nucleotide Variation	Masked Somatic Mutation	MAF	WXS	open	MMRF-COMMPASS
